Obj1_Feature1_binary,Obj1_Feature2_nominal,Obj1_Feature3_ordinal,Obj1_Feature4_numeric,Obj1_Feature5_binary,Obj1_Feature6_nominal,Obj1_Feature7_ordinal,Obj2_Feature1_binary,Obj2_Feature2_nominal,Obj2_Feature3_ordinal,Obj2_Feature4_numeric,Obj2_Feature5_binary,Obj2_Feature6_nominal,Obj2_Feature7_ordinal,Collision
0,B,Medium,1.9323634810843227,0,C,Medium,1,C,High,0.12418625701076114,0,C,Medium,1
1,C,Low,-0.37358676948557373,1,C,Medium-Low,0,C,Medium-High,-2.703308123802626,0,C,High,0
0,A,Medium-High,0.48661092589361704,0,C,Medium,0,C,Medium,-2.549998317668384,1,B,Medium-High,0
0,B,Medium-Low,-0.21862825217176135,0,C,Medium-Low,1,B,Low,1.8750846906721463,0,C,High,1
0,B,High,0.7148945490808292,1,C,Medium-Low,1,C,Low,-0.23628992092663106,1,C,Medium-High,1
1,C,High,-0.5938267940251948,1,C,Medium-Low,1,B,Medium-High,-0.4375401408589909,0,B,Medium-High,0
0,C,Medium-Low,1.2529693907623518,1,B,High,0,B,Low,0.4155050431538575,0,C,Medium-High,1
1,C,Medium,0.0016792980318648613,0,A,High,1,B,High,-1.4126989094057982,0,A,Medium,0
0,C,Medium-High,-0.8061329840268475,0,C,High,0,B,Medium-Low,0.91726923872075,0,C,High,1
0,A,Medium-Low,0.99991249473584,1,C,Low,0,B,Medium-Low,1.789372003432859,1,C,Low,1
1,C,High,-1.290096030719038,1,B,Low,0,B,High,0.19449945201524274,1,C,Low,0
1,B,High,-2.020976413599203,1,B,Medium,1,A,Medium,-1.2797321690622583,0,A,Medium-High,0
1,B,Low,-1.0165322989487802,0,A,Medium-High,1,B,Medium,0.5013350031379001,1,B,Medium,0
1,C,High,0.29685785153284544,0,A,Medium-High,1,B,High,-1.6758080241163444,1,C,Medium-Low,0
0,B,Low,0.7063949619225345,1,A,Low,0,C,Medium,0.11539853946816171,1,B,Medium-Low,1
0,A,Low,-1.2209694162133637,0,B,Low,1,B,Medium-High,0.629807345628754,0,B,Medium-Low,0
1,B,High,-0.9600189416893826,0,B,Medium-High,1,C,Medium,0.7868648521665554,0,B,Medium-Low,0
1,A,Medium-Low,-1.5835969372941348,1,C,Low,0,B,Medium-High,1.4216570886915922,0,C,Medium-High,0
1,A,High,-2.9147645115385754,1,C,Medium,0,A,Medium-Low,2.0409443451423708,1,A,High,0
1,C,Medium,-0.2812158013512831,0,B,Medium-Low,0,C,Medium,1.7052871465063426,1,B,Medium-Low,1
1,A,Medium-High,-0.9432235584390154,1,C,Medium-Low,1,C,High,0.2145447897434282,1,A,Low,0
0,B,Low,-0.13977069962161653,1,B,High,0,C,Medium,0.38984144819669486,0,C,Medium,1
1,B,Medium-High,2.4233860794892355,0,B,Medium-High,0,C,Medium-High,1.1324352151493289,0,B,Medium-High,1
1,C,Low,1.1994983975661675,0,B,Low,0,B,Medium-Low,1.2517422744677766,1,B,Low,1
0,A,Medium-Low,1.804160388738982,0,B,Medium,1,B,Low,-1.4288332777473558,1,B,Medium-High,1
1,B,High,-0.14468791384091179,0,B,Medium-Low,0,A,Medium-High,-0.3328706912313894,0,A,Medium-High,0
1,B,Medium-High,-0.77506439010863,0,B,Medium-High,0,C,Medium,-1.682376496744563,0,B,Low,0
1,C,Low,-2.615256501886118,1,A,Medium-Low,1,B,Low,-0.8214220202591401,0,B,Low,0
1,C,Medium-Low,-0.6962241460472156,0,B,Low,0,C,Medium,-1.7519393019913059,0,B,High,0
0,A,Medium-High,-0.3499840226284324,0,C,Low,1,B,High,1.9082392290782493,1,B,Medium-Low,1
0,A,Medium,0.9005915608145598,0,B,Medium-Low,0,B,Low,1.1650972785960192,0,C,Low,1
0,C,Medium-Low,0.8884859773869466,0,A,Medium,1,B,Low,-1.6259838029866793,0,A,Medium-High,0
1,A,Medium,-0.35690806404423875,0,B,Medium-High,1,A,Medium-High,-0.2316141186924226,1,A,High,0
1,B,High,1.8031572181104882,0,A,Medium,0,B,Medium,-0.8901367423637472,1,B,Medium-Low,1
0,B,Medium-Low,0.8519527475044378,0,B,Medium,1,C,High,1.6177641492837063,0,A,Medium,1
1,C,High,1.3411756385018156,1,A,Low,1,A,Low,-0.8785463892584505,1,B,High,1
0,B,Medium,0.15515991018273942,1,B,High,1,B,Medium,-1.115033425316067,0,C,Medium,0
0,B,Medium-High,0.7174753840200248,0,A,Medium,1,A,High,0.1727441163098253,1,B,Medium-Low,1
1,C,Medium-Low,0.31174120799000826,1,C,High,1,C,Medium,-1.3836565994040961,1,C,Low,0
0,B,Medium-Low,0.02934939319518079,0,B,Medium-High,0,B,Medium-High,1.0782086277466032,1,B,Medium,1
0,C,Medium-Low,0.10490968191305865,1,C,Medium-Low,0,B,Medium-Low,-0.30010043249162943,0,A,Low,0
0,A,Medium-High,1.0276183723074859,0,C,Medium,0,A,High,-0.41198343819279354,0,C,Medium,1
0,C,Medium-Low,-0.23202695628388081,0,B,Medium,1,A,Low,1.3716081884774225,0,A,Medium-Low,1
1,A,Medium-High,1.807472043533463,1,B,Medium-Low,0,C,Low,1.1282915031109564,0,C,Medium-High,1
1,C,Medium-Low,0.19460159201108537,1,C,Medium,0,C,High,-0.509748568251686,0,A,High,0
0,A,High,-0.4588532330032851,1,C,Low,0,A,Medium,-0.5722310534326914,1,C,High,0
1,B,Medium,-0.1942144123503614,1,A,Medium,1,C,High,0.018463969263839464,1,A,Low,0
0,A,Medium-High,-1.1420352115361003,0,C,Medium-Low,1,A,Medium-Low,-1.29376936565644,1,A,Medium-High,0
1,C,High,-0.37064270889102796,0,C,High,0,C,Medium-High,-0.40908778054018485,0,A,Medium-Low,0
1,C,Low,-0.8111180786894397,0,A,Medium-High,1,B,High,0.6947085477433964,0,C,Medium-Low,0
0,A,Medium-High,1.7675486195768693,1,A,Low,0,A,High,0.5897998412561404,1,C,Medium-High,1
0,B,High,0.19747845667062025,0,A,Medium,1,C,Medium-Low,-1.028832796155235,0,C,Medium,0
1,C,Low,1.4183444714409834,1,A,Low,1,B,Medium-High,-0.3719914322773511,1,A,High,1
0,C,Medium-Low,-0.16653348854819908,0,B,High,0,A,Medium-High,0.20071311595562058,1,B,High,0
1,B,Medium,-0.38868622433071204,0,B,Low,1,B,Medium-High,-1.687554980078208,1,C,Medium,0
0,A,Medium-Low,1.2209952251450116,0,B,Medium-Low,1,B,Medium,-0.349165571254899,0,A,Medium-High,1
0,C,Medium-High,0.6377585852480664,1,A,Medium-Low,0,A,Low,0.015387523183257333,1,A,Medium-Low,1
1,A,Medium,0.7653808344986488,0,C,Low,0,B,Low,0.37948988827696806,0,A,High,1
1,C,Medium,-1.2308137212838484,1,B,High,0,C,Medium-Low,0.5935461239887599,1,B,Low,0
0,A,High,0.7979985660174086,1,B,Medium-High,0,A,Medium-High,-0.8014941698347616,1,C,Medium,0
0,B,Medium-High,-0.7727083220338247,0,A,Medium-Low,1,A,Medium,1.5216250881260374,0,B,Medium-High,1
1,C,High,0.9047135786950893,1,C,Medium-Low,1,C,Medium,-0.46583575617468587,1,A,Medium-High,1
1,A,High,-0.9532977854078827,0,C,High,1,B,Medium-High,0.057608706390171675,0,C,Low,0
1,C,Medium-Low,-0.9782614451579918,0,B,Medium-Low,0,B,High,-0.8973592546670246,0,C,Medium-Low,0
0,A,Medium-High,-0.9635666019774775,1,B,Medium-Low,1,C,High,3.0431358606347008,0,A,High,1
1,B,Medium,1.0189935292542653,1,A,Medium,1,A,Medium,0.27730200454265735,0,B,Low,1
1,C,Medium-High,0.3882698356892876,1,A,Medium,1,A,High,-0.15949044339526075,1,C,Medium,1
0,B,Low,1.666250118396993,0,A,Medium-High,0,C,High,-0.46319861199381757,0,C,Medium-Low,1
0,B,Medium-High,-0.766085861252199,0,B,Medium,1,C,Medium-Low,0.20062871150139824,0,C,Low,0
0,C,Medium,0.6244610500760776,1,A,Low,0,C,High,2.0913393414489523,0,A,Medium-High,1
1,B,Medium,-1.351635465006695,0,B,Medium,1,B,Medium-Low,-1.2932931168244732,1,A,Medium,0
1,C,Low,0.9654017637643817,1,B,Medium-Low,0,B,Low,1.4864362543239171,0,C,Medium-Low,1
1,C,Low,0.09358006224197497,1,C,Low,1,A,Medium-High,0.31682841733154377,1,B,High,1
1,A,Medium-High,-1.4230437562972533,1,C,Medium,1,B,Low,0.7733123859071384,0,B,Low,0
0,C,Medium,1.4467217904077732,1,A,Medium-High,0,B,Low,0.43102556678304377,0,A,High,1
0,C,High,-0.537145482759735,0,A,Medium,1,C,Medium-High,1.0438558688206152,1,B,Medium-Low,1
0,C,Medium-High,0.49654238986723487,1,B,Medium-Low,1,C,Medium-High,1.4355205671571036,0,A,Medium-Low,1
0,B,Medium-Low,0.8060655723041993,1,A,Low,1,A,Medium-Low,-1.4367304124675855,1,B,Medium-Low,0
0,C,Medium-High,2.2019230051458623,1,B,Medium,1,C,High,0.6606755447632825,0,C,Medium-Low,1
1,B,Medium-High,0.18519168445710096,1,C,Medium-Low,0,C,Medium,-0.02446736457595722,0,B,Medium-Low,1
1,C,Medium-High,-0.12778347212577618,1,A,Medium,1,A,High,-0.6943394215848663,0,C,Medium-Low,0
1,B,Medium,1.4978438414054058,1,B,Medium-Low,1,C,Low,-0.4722657950929137,1,A,Medium-Low,1
0,A,Medium-High,0.22944011522723276,0,A,Medium,0,A,Medium-Low,0.06950600369227546,1,A,Medium-Low,1
1,C,High,1.9976301162490175,0,B,Low,0,C,Low,2.4771606290033232,0,B,Medium-Low,1
1,A,Low,0.6447749454010759,0,B,Medium-Low,1,C,High,-0.4962262660358586,1,A,Medium-High,1
1,A,Medium-Low,-0.06503831488647276,1,B,Medium-Low,0,A,Medium,-0.8180997223735658,0,B,Medium,0
1,B,Medium-High,-0.013760727096117486,0,B,Medium-High,1,B,Medium-Low,0.38382321999250696,0,C,Medium-High,1
1,B,Medium-Low,0.723966961917739,1,A,Medium,0,B,Low,-0.9353865065983924,0,B,High,0
1,B,High,0.21999700631598887,1,C,Medium-Low,0,C,Medium-High,-1.9194627331656782,1,C,Medium,0
0,C,Medium-High,-0.5484953526107674,1,A,Medium-Low,1,A,Medium,0.41783957331974136,0,B,Medium,0
1,B,Medium-High,-0.07518853277335129,1,A,Low,0,C,Medium-Low,1.1618921690611819,1,B,Medium-Low,1
0,B,Medium,-1.7645013819927933,1,B,Medium-High,0,B,Medium,-0.9242247565277767,0,B,Medium-Low,0
1,B,Medium-High,0.9879042051786983,1,A,Medium-Low,0,A,Medium-High,0.11580132097190123,1,A,Medium-High,1
1,B,Medium-High,1.3984162771534154,0,B,Medium-Low,1,B,High,1.157139526186604,1,A,Medium,1
0,C,Medium,0.7497373794609747,0,B,Low,1,C,Low,-0.2351066305237896,0,C,Medium-High,1
1,A,Medium-Low,-0.6518129910914012,0,C,Medium,0,A,High,0.047279335167637784,0,A,Medium-High,0
1,A,Medium-Low,-0.25337484879365796,0,B,Low,1,B,Medium,-0.005821190849318866,0,A,Medium-High,0
0,C,Medium-Low,-0.5508697583352555,1,A,Medium,0,B,Low,-1.3656722133360868,0,B,Medium-Low,0
0,B,Medium-High,0.3549107186113845,0,C,Low,1,C,Medium-High,0.22157700331165292,1,A,Medium-Low,1
1,B,High,1.3233151663034335,1,B,Low,0,B,Low,0.5541836662762568,1,C,Medium,1
1,B,Medium-Low,-2.1396070314095312,0,B,Medium-Low,0,B,Medium-High,1.2581188139749158,1,B,High,0
0,B,Medium-High,-0.05444870288697048,0,C,Medium-High,1,B,Medium-Low,0.20162920922609964,1,A,Low,1
1,A,High,0.43447145774984886,1,B,Medium,0,A,Medium-Low,-0.389722962203981,1,B,Medium-High,1
1,C,Medium-High,-0.05796465709693764,1,A,Medium-Low,0,B,Medium-Low,-2.3602508756434704,1,A,Medium-Low,0
1,C,Low,0.05290108588120821,0,B,Low,0,C,Low,0.13732504277993668,1,B,Medium-Low,1
1,A,Medium-High,-0.5417380458218284,0,B,Medium-High,1,B,Medium-Low,0.10061643415990708,0,B,Low,0
0,C,Medium-Low,1.3204477036203774,0,A,Medium,1,B,Medium-High,-0.45840930786879197,1,C,High,1
0,A,High,0.634596748249677,0,C,Medium,1,B,Medium-Low,-1.1740422150028367,0,C,Medium,0
0,C,Low,1.5577397932065429,0,C,Medium,1,B,High,-0.10172867306891771,0,C,Low,1
1,C,Medium-Low,-1.3828461733202955,1,B,Medium-High,1,A,High,1.427547996796583,0,B,Low,1
0,A,Medium,-0.6809968315573908,0,C,Medium-Low,1,A,Medium-High,-0.10322928143111237,0,A,Low,0
0,A,High,0.6868982231141674,0,C,Medium-High,0,C,Medium-High,0.1588963408285536,0,A,Low,1
1,C,Low,-1.955285743705696,0,A,Medium-Low,1,A,Medium-Low,-1.2750666745296055,0,A,Low,0
1,C,Medium-High,0.15608245683853178,0,C,Medium,0,C,Medium-High,1.8283734072548463,1,B,Medium-Low,1
1,B,Medium-Low,-1.78346968997031,1,B,Low,0,A,Medium,-0.07636584298869935,1,C,High,0
1,C,High,0.6796488307534958,0,C,High,0,A,Medium,0.4732251996597648,0,B,Medium,1
0,B,Low,-0.1942480354881515,1,B,Medium,1,C,Medium-High,1.3401775452837543,0,C,Medium-Low,1
0,B,Medium-Low,1.2448570980962554,1,B,Low,0,B,Medium-High,-0.40873150027165284,1,B,Medium-Low,1
0,A,Medium-Low,-1.1369681929860025,1,B,Medium-High,0,B,Medium,-0.1558800981602124,1,C,Low,0
0,B,Medium,-0.5693576244772693,1,A,Medium,1,A,Medium,-0.3375178468852817,0,A,Low,0
0,A,Medium-Low,-1.456531503959832,0,C,Medium-Low,1,A,Medium-High,0.20854866323967164,0,B,Low,0
1,C,Medium-Low,-0.5207811421628409,0,A,Low,0,B,Medium-High,-0.4745614172446695,1,C,Medium,0
1,A,Medium,-1.9412087863112313,1,C,Low,0,C,Low,-1.0590101233681886,0,C,Medium-Low,0
0,B,Medium-High,1.7904152257957053,1,A,Medium-High,1,B,Low,-1.3371449158921513,1,C,High,1
1,A,Medium-Low,0.4109589762392315,0,C,Medium-Low,1,A,Medium,0.10485295100240288,1,A,Medium-Low,1
1,C,High,0.4294311868883132,0,B,Low,0,A,High,0.10075895164939935,1,C,Medium,1
0,C,High,-0.0014144751848018974,0,A,Medium,1,A,High,-0.3282160385409843,0,B,Medium-High,0
1,C,Medium,1.3157298814714387,0,C,Medium-Low,0,C,High,-1.9380426222004952,0,A,Medium,0
1,C,High,0.6087258372043707,1,A,Medium,0,C,Low,1.5273970970167805,1,A,Medium-High,1
0,C,Low,-0.6196388014150885,1,C,Medium,1,C,Medium,-0.5303702444413732,0,A,High,0
1,A,Low,0.8353733639207215,1,A,Medium-High,0,A,Medium-High,-0.11214619680933524,1,C,High,1
0,B,Medium-High,-1.5621715714359938,0,A,High,0,B,Medium-High,-0.44365458458263746,0,B,Medium,0
0,B,Medium,0.6521190266635462,0,B,Medium,0,A,Low,-0.8189764250331927,0,C,Medium-Low,0
0,A,Medium,1.5352484612163453,0,C,Low,1,C,Medium-High,-0.6724123554788813,1,A,Medium-High,1
1,A,Medium-Low,1.763508287490447,0,C,Medium-High,1,A,High,0.668913676079557,1,C,Medium-Low,1
1,B,High,-0.9160988417318615,1,C,Medium,0,B,Medium-Low,0.22423584372598462,0,A,Medium-Low,0
0,C,High,-0.14862734504475517,1,A,Medium-High,0,C,Low,0.6854568291159256,1,A,Low,1
1,A,Medium-Low,1.2320456383917218,1,C,Medium-Low,0,B,High,1.488591138748699,0,B,High,1
1,C,Medium-Low,-0.4646844858979658,0,B,Medium,0,A,Medium-Low,0.9257856399594646,1,B,High,1
0,B,Medium-Low,0.6739918175753506,1,A,Low,1,B,Medium-Low,1.216205299260838,0,B,Medium,1
1,A,Medium-Low,0.6992039717391733,0,B,Medium-Low,0,C,Low,-0.3380362012622694,0,B,Medium-Low,1
0,C,Low,0.6201416858451368,0,B,Medium-High,0,A,Low,0.6951714472419245,1,A,Low,1
0,C,Medium,-1.0837911422639872,1,A,Low,0,C,Medium-High,-0.06834169499737307,0,A,Low,0
0,B,Medium,-0.6212057815479873,0,A,Medium-Low,0,A,Medium-High,-0.5593225553140491,0,C,Medium-Low,0
1,C,Medium-Low,0.7963235814115822,0,C,Medium,1,C,High,-0.6342152282513659,0,B,Low,1
0,C,Medium-Low,-0.566765828639321,1,A,Medium-High,1,C,Medium,0.2572351899828796,1,A,Medium-Low,0
1,C,Medium-High,0.7531554773183182,1,B,Medium,1,C,Medium-Low,0.16938801670216513,1,B,Medium-Low,1
1,A,Medium-Low,-1.3150430550951253,0,B,Medium-High,1,A,Medium-High,1.5940520373466625,0,B,Medium-High,1
0,C,Medium,0.8079251748398001,0,A,Medium,0,A,Low,-0.22332813186803965,1,C,Medium-High,1
1,C,Low,-0.8578625270415422,0,B,Medium-High,1,B,High,0.7005285578490458,0,C,Medium-Low,0
0,A,Low,-2.951969621899665,0,A,Medium-High,0,B,Medium-Low,1.8586734464538668,0,B,Low,0
1,A,Medium-Low,0.8111445101904953,0,C,Low,1,C,Medium,-1.0158311624756373,1,A,Medium,0
1,B,Medium-Low,1.1188257455345356,1,A,Medium-Low,1,B,Medium-High,-0.4124459261317833,1,A,Medium-High,1
0,C,High,-0.8579225045437194,1,B,Medium-High,0,B,Medium-High,1.36905725603641,0,A,Medium-Low,1
1,A,High,-1.975698006599682,0,C,Medium-High,1,A,High,0.49261037548520803,0,B,Medium-High,0
0,B,High,1.2916566357638444,1,C,Medium-High,1,C,Low,-0.38613817924312577,1,C,Medium-Low,1
1,A,Low,-0.15992784015121925,0,B,Medium-Low,0,B,Medium,-1.6873517461983412,1,C,High,0
1,B,High,1.7460640573159922,1,B,Medium-High,1,A,High,1.0980338131556002,1,B,High,1
0,A,Medium-High,0.8294411649359702,0,B,Medium,0,C,Medium-Low,1.053610445071847,0,C,Medium,1
0,B,Medium-Low,0.4031952353415979,1,B,Medium-High,1,B,Medium,-0.23630861262480468,1,B,Medium-Low,1
1,C,Medium-Low,-0.678844549444125,0,A,Medium,1,C,High,0.9911973226453539,0,A,Medium,1
1,B,Medium-Low,0.162975820895678,0,B,Medium-High,0,A,Low,0.8898488609810714,1,C,Medium,1
1,B,Medium,1.3055899211650857,1,C,Low,1,A,Medium-High,-1.18560919910863,0,C,Medium-Low,1
1,C,Medium-Low,0.9659465055154105,1,A,Medium,1,A,Low,0.32961771835859477,0,A,Medium,1
1,C,Medium,-0.46751074307929374,1,A,Low,0,A,Medium,-1.3411067741783356,1,C,Medium-Low,0
0,B,Medium-Low,0.0782329899088342,1,C,Low,0,B,Low,0.01066634768831476,0,C,Low,1
0,A,Medium-Low,-0.7099695398189186,0,A,Low,0,C,Medium-High,-0.18360819334080833,1,C,Medium,0
1,B,Low,0.24802854534118488,0,A,Medium-Low,1,C,Medium-Low,-0.2570621322519771,1,C,High,0
0,B,Medium-Low,0.713596550425307,0,C,Medium-Low,1,A,Medium,-0.9787916738540474,0,A,Medium,0
0,B,Medium,-0.31212587608776354,0,A,Medium,1,B,Low,1.0261608284069657,1,B,Low,1
1,B,Medium-Low,-0.35570090070193955,0,A,Medium,0,C,Low,-1.007955860205593,0,B,Medium-High,0
1,B,High,0.07912347075977345,1,C,Medium,0,C,Medium,0.1599117789486847,1,A,Medium-Low,1
1,C,Low,2.1660270143462785,1,A,Medium-High,1,B,High,0.17122019856481438,0,A,High,1
1,A,Medium,-0.038836255407568736,1,A,Medium-Low,0,C,High,1.0405240153014435,1,A,Medium-High,1
1,B,High,-1.7247154774470654,0,B,Medium-Low,1,A,Medium,-0.37748722013780917,0,C,Medium-High,0
1,C,Low,1.05128260132182,0,C,High,1,A,Medium-High,-0.28689808169955144,0,B,Medium-Low,1
0,C,High,1.354510291226875,0,C,High,1,B,Medium-High,-0.8214799863949684,1,C,Medium-High,1
0,A,Medium-High,-1.0676307668677658,1,C,High,1,B,High,-0.716392705914771,0,C,High,0
1,C,High,-0.3148748068639857,1,C,Low,0,B,Medium-High,-1.3795066002053569,1,B,Medium-Low,0
0,A,Medium,-1.8234372035389808,1,A,High,0,C,Medium,0.11145405411777712,0,C,High,0
0,C,Medium-High,-1.1585509385572559,1,C,High,1,B,Medium-Low,-0.25200859406534337,1,B,Low,0
1,C,Medium-High,1.9732678520052653,0,A,Medium-High,0,A,Medium-High,-0.6201205228210703,0,A,Medium-Low,1
0,A,Low,0.5226209221239136,1,B,Medium-Low,1,B,Low,-0.5494496731337215,0,C,Medium-High,0
1,A,Medium,-0.036621649570076506,1,C,Medium-Low,1,C,Low,0.2953358287876884,0,B,Medium-Low,1
1,C,Medium-Low,0.2566882176883887,0,B,Medium-High,0,A,Medium-High,1.10769312922018,1,C,Medium,1
1,C,High,0.3592396881451065,0,B,Medium-Low,1,C,Medium,-0.11248159127024772,0,A,Medium-High,1
1,A,High,2.4626536660108482,1,B,Low,1,B,Medium-Low,-0.6734363671835628,0,A,Medium-High,1
0,A,Medium-Low,0.6523153236434851,0,A,Medium-Low,0,C,High,1.0475306367547248,1,B,Medium-High,1
0,B,Low,0.028312316728761947,0,A,Low,1,A,High,1.4509626481609479,1,B,Medium,1
0,A,Low,-0.8861066809568289,1,A,Medium-Low,1,B,Medium-High,-0.7857427067640751,0,C,Low,0
0,C,Medium,0.7725605510485128,1,C,Low,1,B,Low,0.17986066274884777,1,A,Medium-Low,1
0,C,Medium,-0.6142732424358545,0,B,Low,0,B,High,0.7165380457817241,0,B,High,1
0,C,Low,-2.0617283519958516,0,B,Medium,0,C,Medium,1.9894680771406148,1,A,Medium,0
0,A,Medium-High,-1.3995351824483693,0,A,Medium-Low,0,C,Medium,1.7386496743185593,0,C,Low,1
1,A,Medium,-0.20605566394999697,0,C,Low,1,A,High,0.13953571301878676,0,A,Medium-High,0
0,A,Low,0.2669841171839263,1,C,Low,1,C,Medium-High,0.2759058701862566,0,B,High,1
0,B,Low,0.3153313625706172,0,A,Medium-Low,1,A,High,-0.4233277969139292,0,A,Medium-High,0
1,B,Medium-High,-0.2839030274884325,0,C,Low,0,C,Low,-0.3823750985309416,1,C,Medium,0
0,B,Low,-0.9133535966883614,0,B,High,0,C,High,-0.017442191846618396,0,C,Medium,0
0,C,High,0.01812247986651689,1,A,Low,1,B,High,-0.24731092392937973,0,C,Medium-Low,0
1,A,Medium,0.727173447805038,0,B,High,1,C,Medium-High,-0.8998542446049417,0,B,Medium-High,0
1,B,Medium,-0.9447591078734586,1,C,Medium-High,1,B,High,1.7370124272434164,1,A,Medium-Low,1
1,A,Medium,-0.006615588208441029,0,A,Medium-High,1,B,High,0.8035794552447386,0,A,High,1
0,B,Medium-Low,0.20489591557193393,1,C,High,1,C,Low,0.35826377096512774,1,A,Medium-Low,1
1,C,Low,0.8570704516957252,0,C,High,0,A,Medium-High,-1.6890858484499596,1,A,Medium,0
1,C,Medium,0.7078987023957717,0,B,Medium-Low,1,C,High,0.9764172269133974,1,A,Low,1
0,A,High,-1.568621173515538,0,A,Medium,0,B,High,1.9098973236508194,1,B,Medium,1
0,B,Medium,0.5476799700237851,1,B,Medium-High,0,B,High,-0.26313763085739483,0,C,Medium-High,1
1,B,Medium-High,0.06312252744105495,1,B,Medium-Low,1,C,Low,-1.81538010756915,0,A,Medium-High,0
0,C,Medium-Low,-0.20812009552836877,0,B,High,0,C,Medium-Low,-0.06929454679607042,0,C,Medium,0
0,B,Medium-Low,0.622600594759678,1,A,Low,0,A,Medium-High,-0.4637517153001754,1,B,High,1
1,B,High,-1.7797941562662645,1,C,Medium-Low,1,C,High,-1.1596709114248114,1,C,Medium,0
1,B,Low,-0.7225698012586877,1,C,Medium-Low,1,A,Low,0.34152929580113195,0,A,Medium-Low,0
1,C,Medium-High,-1.042021004694269,1,A,High,1,A,High,-0.5610578848270241,1,B,Medium-High,0
0,C,Medium-High,1.415311139957732,0,B,Low,0,A,Medium-Low,0.4893612496738677,0,B,Medium-High,1
1,B,High,-1.3591108789522477,1,B,High,1,C,Medium-High,1.7263339076765216,0,A,Medium,1
1,B,Medium-Low,-0.10968077002236395,1,A,High,0,C,Low,-0.9176467553606104,0,C,Medium-Low,0
1,A,Low,0.17627517460840972,0,C,Low,0,A,Medium-High,-1.4873144163232197,1,C,High,0
1,C,High,-0.6810531623030294,0,C,Medium-Low,1,C,Medium-High,1.0987910873195283,0,B,High,1
0,C,Medium,-0.19701074118185252,0,A,Medium,1,A,Low,0.9916501590243335,1,A,High,1
0,C,High,-1.9247603395610704,0,A,Medium-Low,1,B,Low,1.3174823434829501,0,A,Medium-High,0
1,B,High,1.9042076100407357,0,C,Medium-High,1,A,Medium,-0.6444946443895663,0,A,Medium,1
1,B,Medium-Low,-0.569801357963727,1,A,Medium-High,1,B,Medium-High,-0.15668514330407302,1,B,Medium,0
1,C,Medium,0.8416754927053026,1,C,Medium-High,0,C,Medium-Low,-1.374720371321443,0,B,Medium-Low,0
1,C,Medium-Low,0.0645972460633738,0,A,Medium-High,1,B,Low,1.8215960864179686,0,C,Medium-Low,1
0,A,Medium,0.14343111465790506,1,A,Medium-Low,1,C,High,-1.7306897459272805,1,A,Medium-Low,0
0,A,Medium,-0.7221924637780159,1,B,Medium,1,B,Medium-Low,-0.9586884536244068,1,C,Medium-Low,0
0,B,Low,-0.6088358381694363,0,A,Medium-Low,1,C,Medium,-0.13610408415171482,0,A,Low,0
1,A,Medium-Low,1.2340754246812204,1,C,Medium,0,A,Low,-1.078060850464014,1,C,Medium,1
1,C,Low,-0.5096749155605991,1,C,Medium-Low,0,B,Low,-0.7298117838080337,1,A,Low,0
0,B,High,0.13384380307239646,0,B,Medium-High,1,A,High,-0.0006857747592319428,1,A,Medium-Low,1
0,B,Medium-High,1.5364301036339831,0,C,Medium,1,C,Medium-Low,0.13987650123446552,0,C,Medium-Low,1
1,A,High,0.6794484219492974,0,A,Low,0,A,Medium-High,-2.318608004091764,0,C,Medium-Low,0
0,A,Medium-Low,-0.450926517592001,1,A,High,0,C,Low,0.9259876685105523,1,A,Medium-Low,1
1,A,Medium-Low,-0.3484900665887709,0,C,High,1,B,Low,-0.08812275257809009,0,B,Medium,0
1,C,Medium,1.2352950366175284,0,C,High,0,B,Medium-Low,-0.04363349084057136,1,A,High,1
1,B,Medium-High,-0.3531957182919231,1,C,Low,0,C,Medium-Low,-1.5937665104703622,1,C,Medium,0
0,B,Medium-High,0.9287214148962577,0,A,High,1,C,High,1.2178350046834954,1,B,Medium-High,1
1,B,Medium,3.039324249917173,0,C,Medium-Low,0,B,Low,0.6696258706397149,1,B,Medium,1
0,A,Medium-High,-1.424986113384166,0,A,High,0,A,Medium-High,0.49196388364516813,1,B,High,0
0,A,High,-0.42488916591327786,0,A,Medium-High,1,B,High,-1.4845209881017472,0,B,Low,0
0,A,High,-1.3782147859455778,1,A,Low,1,A,Medium,0.36657656722252946,1,B,Medium-Low,0
1,C,High,-0.8134197986393844,1,C,Low,0,B,Medium-Low,-0.6720795564412075,1,A,Medium-High,0
0,A,Low,0.7219840428133751,1,C,Medium,0,C,Low,0.2055702319550527,1,C,Medium,1
1,C,Medium,1.2930165387659165,1,B,High,0,C,Medium,-1.0685768621074012,1,B,High,1
1,B,Medium-High,-0.12501562226293989,0,C,Medium-Low,1,B,Medium-High,0.6800169553480894,1,A,High,1
1,C,Medium-High,-0.1525014705403501,1,A,Medium-Low,1,A,Medium-High,1.4920086541594186,1,B,Medium-High,1
0,C,Medium,0.12260561249770391,0,B,Medium-Low,1,B,Medium-Low,0.4817835298970676,0,B,Medium,1
1,C,Medium-Low,1.434752895203511,0,A,Medium-Low,0,B,Low,-0.8450280079368918,0,B,Medium-Low,1
0,B,Low,-1.4347418761852067,0,C,High,1,A,Medium-High,-0.8735928887587545,0,C,Medium-Low,0
