Obj1_Feature1_binary,Obj1_Feature2_nominal,Obj1_Feature3_ordinal,Obj1_Feature4_numeric,Obj1_Feature5_binary,Obj1_Feature6_nominal,Obj1_Feature7_ordinal,Obj1_Feature8_numeric,Obj1_Feature9_binary,Obj1_Feature10_nominal,Obj1_Feature11_ordinal,Obj2_Feature1_binary,Obj2_Feature2_nominal,Obj2_Feature3_ordinal,Obj2_Feature4_numeric,Obj2_Feature5_binary,Obj2_Feature6_nominal,Obj2_Feature7_ordinal,Obj2_Feature8_numeric,Obj2_Feature9_binary,Obj2_Feature10_nominal,Obj2_Feature11_ordinal,Collision
0,A,Medium-Low,-0.19124360481998023,1,B,Medium,0.1718124896897916,0,A,Medium,1,B,High,-1.5295537631911313,0,C,Medium,0.10799291879277974,1,C,Medium,0
1,B,High,-0.2292715352001853,1,B,Low,0.9542769526315118,1,B,Low,1,A,Medium-High,-0.18310140650974108,0,B,Medium,-0.004311311077114404,1,B,Medium-High,1
0,C,Medium-High,-2.6647234214440894,0,A,Low,1.283109311736273,0,C,Low,0,C,Medium-High,-0.6191131075322566,1,B,Medium,1.0502533217752503,0,B,Low,0
1,A,Medium-High,1.081789561078281,1,B,Medium-High,-0.01047406442915955,1,B,High,1,A,High,1.2855140809347652,1,C,Medium-High,-0.3127696334741787,0,B,High,1
1,B,High,0.5170416475001495,0,B,Medium-Low,0.8593587559909169,0,B,Medium-High,1,C,Medium,-0.13664191941120923,0,B,Medium-Low,-1.8728014462137423,1,A,Medium,0
0,B,Medium-Low,0.6101565423799988,1,C,Medium,0.43607241416081693,0,A,Medium-Low,0,A,Medium-Low,-1.1021712181776864,0,A,Medium-High,-0.5158423067013594,1,B,High,0
1,A,Medium,0.32729085604701114,1,C,Medium-High,0.45987237876508497,0,B,Medium-High,0,C,Medium-High,-0.08680977406095143,0,C,Low,-0.4316374819688583,0,A,Medium-High,1
0,B,Low,-0.678071812690572,1,C,Low,0.1659141367094033,0,A,Medium-High,1,C,Medium-High,1.7504998436218677,1,A,Medium-Low,-0.09805764669528527,1,A,Low,1
1,B,Medium-Low,-0.4191406166226272,0,A,Low,-0.6175931247248556,0,C,Medium-Low,0,C,High,-0.3640051639878323,0,C,Medium-High,-0.6405740295371296,1,A,Medium,0
1,C,Medium-Low,1.1120728574853684,1,B,Medium,-0.08701029561270844,0,A,High,0,A,High,-0.10150576373120035,0,A,Medium,-0.45734295112994855,1,B,High,1
1,A,Medium-Low,1.1582154789587935,0,A,Medium,0.9942950161380013,1,C,Medium,1,A,Medium,0.3029426792255851,1,A,Low,0.2858402914441719,0,B,Low,1
1,A,High,-0.7049852541440813,0,A,High,-1.0474147737526118,1,C,Low,1,C,Low,-1.227960202653615,0,C,Medium-High,1.2364885968784403,1,A,Medium-High,0
0,A,Low,0.6413842182474989,0,A,Medium-High,0.3453289443391734,1,C,Low,0,C,Medium,-2.348833813528015,1,C,Medium,0.44526672512237886,1,B,Medium-Low,0
0,A,Medium,0.18537604286290973,0,C,Low,0.1869648917534916,0,C,Medium-High,1,A,Medium,-1.5148008047703656,1,C,Medium-High,1.3177638456436187,1,B,Low,1
1,C,Low,-1.259307814370272,1,C,Medium-Low,-0.39226797058105983,1,C,Medium-High,0,C,Medium-Low,0.08341951993064338,0,B,Medium,0.8007167600147868,1,C,Medium,0
0,A,High,-1.1376184383233698,1,C,Low,-0.06366120337833368,1,A,Medium-High,0,C,Medium,-0.4948898184521576,0,C,Medium-High,0.2867571279885063,0,B,Medium-High,0
1,C,Medium-High,0.8324336666036257,1,C,Medium-Low,0.4905147389429449,1,A,Medium-High,0,B,Low,0.7301298037519357,1,B,Medium,-0.16243952807395778,1,C,Medium-Low,1
1,A,High,-0.8843617578487033,0,C,Medium-Low,-1.1261127483642808,1,B,Medium-Low,0,A,Low,-0.0197640229846691,1,C,Medium,-0.3843960008796377,1,A,High,0
1,A,Medium-High,1.0818383931219069,1,C,High,-0.29967416950901044,0,C,Low,1,B,Medium-High,-1.3192824412847324,0,B,Medium-Low,0.1440264415914815,0,C,Medium,0
1,B,Medium,-0.052782173314998605,0,B,Medium-High,-0.43899398824153013,0,C,Low,1,B,High,-1.1184689908124936,1,A,Medium,1.2197721187744055,1,A,Medium,0
1,C,Low,-1.0656823856945699,0,A,Medium-High,2.3296384111088133,1,B,Low,0,C,Low,0.22896833225355015,1,C,Medium-High,-0.41839370957426286,1,B,Medium,1
0,C,Medium,-0.2948219698496528,0,C,Medium-Low,2.160673855350801,1,A,Medium,1,A,Medium-High,-0.6576542041529068,1,C,Medium-Low,0.05352392038650366,0,A,Medium,1
1,A,Low,0.26618981710655987,0,A,Low,-0.9509668126973595,1,C,Low,0,A,High,0.060834057509612044,1,B,Low,-1.0617346650173092,0,A,Medium-Low,0
0,A,Medium-High,0.2153178757112027,0,B,Medium-Low,0.40481903013510584,1,A,Low,1,C,High,-0.05485351944948612,1,C,Medium-Low,0.261723312587028,1,B,Low,1
1,C,Medium,-0.03630011766112305,1,C,Medium-Low,1.8913568324755448,0,B,Low,0,B,Low,1.6684084425285752,1,A,Medium,-2.3691560022068616,1,B,High,1
1,A,High,-0.0018816133317671791,1,C,Low,1.614588618591693,0,C,Low,0,C,Medium-Low,-1.1483871301944795,1,C,Medium,-2.0741923337671397,0,C,High,0
1,C,Medium,0.47468050898495256,0,A,Medium-High,0.9138927303082738,0,B,Medium-High,0,B,Medium-High,-0.4122543859619961,0,C,High,0.17917922139649653,0,C,Medium-High,1
1,C,Medium-High,-0.4993940881998818,0,B,Medium-High,0.8615570645306226,1,C,High,0,C,Medium,0.8043648778240156,1,B,Low,-1.5439240681714044,1,A,Low,0
0,C,High,1.648965264748799,0,A,Low,-1.1506729146484316,1,C,High,0,A,Medium-Low,-1.2737630813466374,1,A,High,-0.05493029601309096,1,C,Medium-Low,0
1,C,High,-1.091641842663493,1,B,Medium-Low,0.19258849726361177,1,A,High,0,B,Medium-Low,0.8412813180477298,1,A,Medium,1.1372812611368073,0,A,Medium-High,1
1,A,Low,-0.20478985237360986,0,A,Medium-Low,1.0473597274632618,1,A,Medium-High,1,B,Medium-Low,0.6218370827286283,0,C,Low,-0.2788746090803035,0,C,Low,1
0,C,Medium-High,-0.05685920837889904,1,B,Medium,0.37553823998419633,1,C,Medium-High,1,A,Medium,-0.39210485880112567,0,A,Medium,-0.6497200092048827,0,B,High,0
1,C,High,0.5082327276757959,0,A,Medium,-1.2552330379614018,1,A,Medium,1,C,High,0.10064836133911832,1,A,Low,-0.07988517108548289,1,A,Medium-Low,0
0,C,High,0.6686749348936055,1,A,Medium-High,1.1722393608870674,0,A,High,0,B,Low,1.7364575943418907,1,B,Medium-Low,-0.8704932946492183,0,B,High,1
1,C,Medium-High,-1.952341166030971,0,C,Low,-0.0809237738355409,0,A,Medium,0,B,Medium,1.009825397710972,0,A,Medium,1.2682013338698046,0,C,Medium,1
0,A,Medium,1.2281269931482022,0,A,Medium-High,-0.8630818231802293,0,B,Medium-Low,0,C,Medium-High,1.3347697563845895,0,B,Medium,-1.8626367497281853,1,A,Medium-High,0
0,C,Medium-High,-0.40357653430308066,0,B,High,-1.7895182495371507,0,A,Medium,1,B,Medium,0.47632465668098656,1,A,Medium-High,-0.8461201728669672,1,C,Low,0
0,B,High,-1.191527689998884,1,B,Medium-High,0.9794499706823495,0,C,Low,1,C,Medium,-0.7084908616309269,0,A,Low,-0.44241676525572304,0,C,High,0
1,C,Medium-High,0.5604109193126531,1,C,High,0.8789611725032618,0,B,Medium-High,0,A,Medium-High,0.3145293168795347,1,C,Medium-Low,0.9561971833037686,0,A,Medium,1
0,C,High,-0.242253852767698,0,C,Medium,-0.21228170036378485,1,A,Medium,1,B,Medium-High,-0.5637475957580224,0,B,Medium-Low,2.5035477997573414,1,A,Medium-Low,1
1,A,Low,1.5505101012439182,1,A,Medium-High,-0.47154892867855686,0,A,Medium-High,1,C,Low,0.26692579042449555,1,C,High,-1.932699108864319,1,B,Low,0
0,C,Medium-High,0.8487337655674316,1,C,High,-0.6185543201107432,1,C,Low,0,C,Medium-Low,0.06528915291535042,0,C,Medium-Low,0.37372234795896575,0,A,Medium-High,1
1,B,Medium-Low,-0.15403366333756321,1,A,Medium-High,-2.745192972589884,1,A,High,0,B,Low,1.7623575225539516,0,C,Medium-Low,0.6820088577510579,0,A,High,0
1,C,Medium-Low,0.9171241894533663,0,B,Medium-Low,-0.3377567394996726,1,B,High,1,B,High,2.182466654314725,1,C,Medium-Low,0.3708517263545967,0,B,Medium-High,1
0,B,Medium-Low,1.2574629586320731,0,A,Low,0.7397554416163222,1,C,Medium-High,0,B,Medium-Low,1.2907356034398967,0,B,Medium,6.800250815454041e-05,1,C,Medium,1
1,A,Low,2.6674533567721035,1,C,Medium,1.0493672509462886,0,C,Medium-High,1,B,Medium-High,0.2353121907289727,0,A,High,1.7330755728230964,1,C,Medium,1
1,B,Medium-High,0.6817259903237121,0,B,Medium-High,0.3893586273452035,1,C,Medium-High,0,B,Medium-High,1.5682560839021773,1,B,Medium-High,-2.185560327391996,0,C,Low,1
0,B,Medium-Low,1.128345689993621,0,A,High,-0.24375964653566226,1,C,Low,1,B,Low,2.2901177443847414,1,A,Medium,-1.7403137294530662,1,A,Low,1
0,C,Low,2.253671789412374,0,C,High,1.6383277046842888,0,A,Medium-High,1,C,Medium,0.7329125183323839,0,A,Medium,-0.28142508592206417,0,B,Low,1
1,B,Medium-High,0.1924565691878815,1,B,Medium-High,-0.8251755130899279,1,A,Medium-Low,0,A,High,-0.4750566332723036,1,A,Medium-High,-0.2322274931311353,1,C,Low,0
1,C,Medium,1.661984378959582,0,B,Medium-Low,1.2726025278635282,1,A,Low,1,A,High,0.22269152317348329,0,C,Medium-Low,-0.3944997691056692,1,A,Medium-High,1
1,A,Medium,0.8914385833026571,0,A,Low,0.06038006025897629,0,A,Medium-Low,1,C,Medium-Low,-1.4332846190730841,1,C,Medium-High,0.6102150733252512,0,A,High,1
1,C,Low,0.43303343944301614,1,C,High,-0.4453812310282617,0,A,Medium-High,0,A,Medium-High,0.25506418354164573,1,B,Medium-High,1.9807153997514635,0,B,High,1
1,C,High,0.9539157883886948,0,C,Medium-High,-1.1481565768687947,0,C,High,1,A,High,0.7663478098482878,0,B,High,1.0397604639433593,1,C,Medium,1
1,C,Medium-Low,-1.1396867131724284,0,B,Low,0.03134195575457121,1,B,High,0,A,Medium-Low,0.16308217603079878,1,B,High,-0.1649723167138025,0,B,High,0
0,C,Medium,-1.741171747486123,1,B,High,-0.9088501707050303,0,A,Medium-High,0,B,Medium-Low,-0.8243586702039916,0,B,Medium-Low,0.7023989801413598,0,B,High,0
1,A,Medium-Low,0.7038179329038846,0,C,Medium-Low,-1.1482166275936996,1,B,Medium,1,C,High,1.6231126935761035,0,B,Medium,-1.2148812721527533,1,A,Low,0
1,B,Medium-High,-0.39582020253406214,0,A,Low,-1.6045892302639961,1,A,High,0,C,High,1.2051473757568159,1,A,Medium-High,1.6151874063256064,1,B,Low,1
0,A,Medium-Low,-0.3817166220620947,1,A,Medium-Low,-0.5512290759919565,0,C,Medium-Low,1,B,Low,-0.13003164481620225,0,C,Medium-High,1.1004075169939702,1,C,Medium,1
0,C,Medium,-1.9392191598841142,0,C,Medium-High,0.7839199700046807,0,B,Medium-Low,1,A,Medium-Low,-1.7536270822255278,1,C,Medium,1.4030685253156203,0,C,Low,0
1,A,Medium-High,0.04426556147284102,0,C,Medium-High,0.4547077108854752,0,A,Low,0,C,Medium-High,0.5221222373128048,1,A,High,1.2771548107923347,1,A,Medium-High,1
1,B,Low,1.2776312362258988,0,A,Medium-High,-0.4537175341622517,0,B,Medium-High,0,A,Medium,-0.0069832030480156074,1,C,Medium-High,-1.1985050054631898,0,C,Medium-High,0
1,A,Medium-High,-2.180273184324606,1,A,Medium,-2.494030778927598,1,A,Low,1,A,Medium-High,-0.5871456444042651,0,B,Low,-1.9174321679565762,1,C,High,0
1,C,Medium-High,1.3040148474982969,1,B,Medium-Low,0.8348003113653514,0,C,High,0,B,Medium,-0.04216915259819241,0,C,High,-1.0772930951824913,0,C,Low,1
0,C,Medium-Low,0.530741048735977,1,B,High,-0.7015679671215191,1,A,High,1,C,Low,2.5642028002560826,0,C,Medium-High,0.4400178247611568,0,B,High,1
0,B,Low,2.726747230880229,1,C,High,1.7560163567297462,0,A,Medium-High,0,A,Medium-Low,-0.13924403247579933,1,A,Low,-1.8352992079592296,0,C,Medium,1
0,C,Medium-High,-0.286347646961229,1,A,Medium-Low,1.0347167073776198,1,A,High,0,A,Medium-Low,-0.4477970490305729,1,C,Medium-Low,0.35634467838012374,0,A,Low,1
0,A,Medium-Low,-0.11122742564168143,1,C,Medium-Low,-0.44366417364413485,0,B,Medium-Low,0,B,Medium-Low,0.23747150319954027,0,A,Low,0.23275723328511885,1,B,Medium-Low,0
0,B,Low,-0.031855825374439935,1,A,Medium,-0.9675811174999643,1,C,High,0,B,Medium-Low,0.6759224550101144,0,C,Medium-Low,-0.09386512861051195,0,A,Medium-Low,0
1,C,Medium,-0.12523339443976123,1,B,Medium-Low,1.6543711269958241,0,B,Medium-High,0,B,Medium,0.5424648432190519,0,C,Medium-High,0.22191730146498476,1,C,High,1
0,C,Low,0.01461486900065097,1,B,Medium,-1.290619293032125,0,B,Low,0,C,Medium-High,0.028723967862319868,0,A,Medium-Low,0.24373723721104223,0,C,Medium-High,0
0,C,High,-1.6360487488164424,0,A,Medium,-0.22393027193281814,1,B,Medium-Low,1,B,Medium,-0.42306599535697853,0,C,Medium-Low,0.6288221414012549,1,A,Medium,0
1,A,Low,-1.2824779186572328,0,A,Low,-1.5971369867462295,1,B,Medium,1,B,High,-1.716388474870565,1,C,Medium,1.1490957930716208,0,A,Medium-High,0
1,C,Medium-High,1.521381747754164,1,B,Low,0.96984877163503,0,B,Medium-High,1,B,Medium-Low,-1.3015735638982378,0,B,Medium-Low,-0.2008933769726233,1,C,Low,1
0,A,Medium,-0.23460481017840845,0,B,Medium,2.7498860688431113,1,B,Medium-Low,1,C,Medium-High,0.5942100050934368,1,A,Low,0.47125569800984723,0,A,Medium,1
0,A,Medium-High,1.0153759064875745,0,B,Medium-Low,2.0733602464390817,0,B,Medium-High,0,C,Medium,0.6591035918781919,0,A,High,-0.17577618915996224,0,A,Low,1
0,B,Medium-Low,0.15387000842738977,1,C,Low,-0.3330215172611685,0,B,Low,1,C,Low,-1.3621298548789762,0,B,Medium-Low,3.550181307672173,1,C,Low,1
1,A,Low,-0.6708591508499758,0,B,Medium,-0.8418726583459829,1,A,Medium,0,C,Medium-Low,-0.4097159436626439,0,C,Low,0.12507285558314118,0,A,Medium-High,0
1,B,Medium-Low,0.4308613520889453,0,A,Medium-High,-0.006582318654080332,0,A,Low,1,A,Medium-High,0.599592829545813,1,C,Medium-Low,-0.13618412781698264,0,C,Medium,1
0,C,Medium,-0.9014229625380242,1,B,Medium-High,-0.08344421563717037,1,A,Medium-High,1,A,Low,0.4135743520944716,0,A,Low,-0.06624817894292205,0,B,High,0
0,A,Medium,0.406916931408886,0,B,High,0.47573321729699014,1,A,High,1,B,Medium-Low,-1.3099955501230451,0,B,Medium-High,2.203474837581261,0,A,High,1
0,B,Low,-2.3272471286337093,1,B,Medium,0.4646466276444315,1,A,High,0,C,Medium-High,0.5309982677555453,1,B,Low,-0.5813016807404827,1,B,High,0
1,B,Medium-High,1.4795151258127446,1,A,Low,-0.4660000168281704,1,B,Low,0,A,Low,0.7454667755508886,0,C,High,-0.7425894157659877,1,B,Low,1
1,B,High,0.33328573149195617,0,A,Medium-Low,-0.4538704117985112,1,B,Low,1,C,Medium-High,0.38797461514188536,1,A,High,-0.1253356686215632,0,C,Medium-Low,1
0,B,Medium-Low,-0.8096460003480251,1,C,Medium,0.29435951299176666,0,C,High,1,B,Low,0.4460573099567775,0,C,Medium-Low,0.4783868438346857,1,B,Medium,1
1,A,High,-0.694497529210972,1,B,Medium-Low,-0.6047174179011284,1,C,Low,0,A,Medium-High,0.15636358624905436,0,A,Medium-Low,0.8170688463763921,0,B,High,0
0,C,Medium-High,1.00948186036099,0,A,Medium-Low,0.3881955691186538,1,A,Medium-High,1,A,Medium-Low,1.5614313887165219,1,B,Medium-High,-0.00268143134558572,0,A,Low,1
1,B,High,-0.1968508474528853,0,B,Medium-Low,0.7553173007728818,0,B,Low,0,B,High,0.6864906948817426,0,A,Medium-Low,-0.6163360422097869,0,A,Medium-High,1
1,B,High,0.3614369432522272,0,C,Medium-High,-1.0959216463218564,1,C,Medium,0,A,High,-0.40465038935959646,0,B,High,0.12861916454578295,1,C,Low,0
1,A,High,-0.013533671698513716,0,C,High,1.7104984644649426,0,C,High,1,B,Medium-High,0.8566129951040995,1,B,Medium,-1.7159987179554996,1,C,Low,1
0,C,Medium-High,3.8360949960858006,1,C,High,0.5249237163761947,0,C,High,1,C,Medium-Low,0.7766793034931735,1,B,High,-0.2637898997042877,1,B,Medium-High,1
1,A,Medium-Low,0.5511238887210287,1,B,Medium-Low,-0.8375294570510885,1,A,Medium-High,1,A,High,0.2918549089710517,0,B,Medium-Low,0.9887148895492971,1,C,Medium-High,1
0,C,Low,-0.5891212216438375,0,A,Low,0.9145444969466324,0,A,Medium-Low,1,B,Medium-Low,-0.868002524579553,0,B,Low,0.18425055724296457,0,C,Medium,0
1,C,Medium,-0.9653421932787938,0,A,Low,-1.5617181471455244,1,C,Medium-High,1,A,Medium,-0.0801069644666266,1,C,Medium-High,-0.035038972778986946,1,A,Medium,0
0,A,Low,-0.014859059936784977,1,A,Medium-Low,0.4777524290361319,1,A,High,0,B,Medium,0.008195308184988053,1,B,Medium-High,-0.1878665919795626,0,B,Low,1
0,B,Medium-Low,0.17611469417061396,1,A,Low,-0.275934050966622,1,C,Medium-High,1,A,Medium-High,-0.6359627303557405,1,B,Medium-Low,0.43713614917500915,1,B,Medium-Low,0
1,A,Low,-1.680407863059525,0,B,High,-1.2581676902109147,0,C,Medium-Low,1,C,Medium-High,-1.0125774509905552,1,B,High,1.821221279350468,0,A,Medium-Low,0
0,A,Medium,0.26009974729402774,1,B,Medium-Low,-0.031008110300025708,0,B,Low,0,C,Medium,-2.974424713572372,0,A,Low,0.4302882044051893,1,A,High,0
0,B,Medium-Low,2.45844698734368,0,B,Medium-Low,1.026154269408528,0,A,Medium-High,0,A,Medium-High,0.7946321335446865,1,C,High,0.23580629876204517,1,C,Medium-Low,1
0,C,Medium-High,0.5997773081253909,1,A,Medium-Low,-0.38856130334350547,0,A,High,0,C,Medium-Low,1.2604829366113113,1,A,Medium-Low,-0.4998492145393069,1,C,High,1
0,C,Low,-0.025995625373041252,0,A,High,0.8674558987169612,1,A,Medium-High,0,C,Low,1.7467655449523842,0,A,Medium-High,-2.271553844436024,1,B,High,1
1,C,High,-0.6509635496504969,1,C,Medium,-1.6769216643010294,1,B,High,0,B,Medium-High,1.1904957618457797,0,C,Low,3.466529471745664,0,C,Medium-Low,1
1,B,High,0.15979558469764224,0,C,Low,-1.5199001141021906,0,C,Medium-High,1,B,Medium,-0.9932135315806795,0,A,Low,-1.5082325999860562,0,A,Medium,0
1,C,Medium-Low,1.4396004259814246,0,B,Low,-0.8138499719135437,1,B,Medium-High,1,B,Low,0.8780559673976103,0,C,Medium-Low,1.02996851072515,1,A,Medium-Low,1
1,C,Medium,-0.02486680608803637,1,A,Medium,-0.3314710838548327,0,A,Medium,1,B,Low,2.451893796225129,1,C,Medium-High,0.9863249891755653,1,B,Medium-High,1
1,A,Low,-1.1748145042771205,1,B,High,0.27436550549018984,1,B,Medium-High,1,B,Medium-High,0.41600329876012637,0,C,Medium,-0.4928076710952476,0,A,Medium-Low,0
1,B,Medium-High,1.0833428806437517,0,B,Medium-Low,-0.44872190942458107,0,C,Medium-Low,0,C,High,-0.7662640287021915,1,A,High,0.5446108066977333,0,B,Low,1
1,A,High,-0.2472154843108788,0,C,Medium-Low,-0.19680005420164168,1,B,Low,0,A,High,1.0832353964704553,0,C,Low,0.7727456088216047,1,B,High,1
0,C,Medium-Low,0.13279531093198013,0,A,Low,-0.41296284255234006,0,C,Medium-High,0,A,Medium-High,-1.1657320564275564,0,B,High,-0.7384264163937985,1,A,High,0
1,B,Medium,0.820909535990866,0,C,Medium-High,0.4702650235632476,0,C,Low,0,C,Medium-High,0.9365474068773448,1,C,Low,1.3344729207596338,1,A,Medium-High,1
0,A,Low,-0.5096785240838775,0,C,Medium,-0.5101093125863095,1,C,High,0,B,Low,0.8134046686332345,1,C,Medium-High,-0.18859788983480574,1,A,Medium-Low,0
1,A,Medium-Low,2.3026967593165635,1,A,Medium,-0.48829776381776635,0,B,Low,0,A,High,1.037434085247996,1,C,High,0.05323024687021719,1,A,Medium,1
0,C,Medium-Low,0.21464753714860096,1,C,Medium-High,0.1262529481501827,0,B,Low,1,C,High,-0.05145500779118823,1,A,Medium-Low,0.34133652016371824,0,A,Low,1
0,A,Medium-High,-1.34420306759492,1,B,Medium-Low,0.3242638986180958,0,B,Medium-High,1,B,Medium-High,0.33455298340143824,0,C,Medium-High,0.18728250631835341,1,A,Medium,0
0,A,Low,-1.6928004178385299,1,A,Low,0.9183833176478344,0,A,Medium,1,A,Medium,-0.33219321985280165,1,A,Low,-1.064548229571621,0,A,Medium,0
0,A,Medium-High,-0.1449999586215771,0,A,Medium-High,-0.9707830277573503,0,C,Low,1,A,Medium-Low,0.29974246743046323,0,A,Medium-High,-0.6437505171113924,0,C,Medium-Low,0
0,A,Medium,1.6591523216250406,0,A,Medium-High,-0.16507355579403318,0,B,Medium-Low,1,C,Medium-Low,-2.0946137744686335,1,C,Low,-0.2111354249799866,1,C,Medium-Low,0
0,C,Low,-0.3668575629270973,0,C,Low,1.040891888301695,0,C,Medium-Low,1,A,Medium-Low,-0.9699067444941164,0,B,Medium-Low,-0.3030208485747276,0,C,High,0
1,C,High,-1.5657477576805512,0,B,Medium,-0.9576333675923892,1,B,Medium,0,C,Medium,0.7978885250360903,1,A,Medium-Low,-1.6971362928775788,1,C,Medium-Low,0
1,C,Low,1.6329623200918768,0,C,Low,-0.8157910821121709,1,B,High,1,B,Low,-1.9857976750343236,1,B,High,0.15504398854311746,0,C,Medium-Low,0
1,A,Low,-0.025657789031573862,1,B,High,-0.6763628677351743,0,C,Medium-Low,1,C,Medium,-0.16219154960919435,0,C,Medium-High,-0.6695325265928289,1,B,Low,0
0,B,Medium-Low,1.2505878502829109,1,A,Low,1.9016564325211098,1,B,Medium,0,B,High,-2.0847871483941915,0,B,Medium,0.09062152608477025,1,B,Medium-Low,1
1,B,High,1.2260543367574492,0,A,Low,0.17034982464512757,0,B,High,0,B,High,-1.7215535756296045,1,B,Medium,-0.40611162842571763,0,A,Medium-High,0
1,C,Medium,-0.14048089571604738,0,B,High,0.8173170867596032,1,C,Medium,0,B,High,0.98310687195164,1,C,Medium-High,2.305997561240415,0,A,Medium-Low,1
0,B,High,0.2858636091570063,0,A,Low,-1.0300377630449375,1,B,Medium-Low,0,C,Medium-Low,-0.062253088098723125,0,A,Medium-High,-0.8054672857580575,0,C,Medium-Low,0
1,B,High,-0.570588155738548,1,C,Medium-Low,-1.1183284094326131,1,A,High,0,A,Low,0.16907403496018383,0,C,Medium,0.06195544916136744,0,B,Low,0
0,B,Medium,1.362903711387823,1,C,Medium,-0.39625977859092504,1,A,Medium-Low,0,A,Medium-Low,1.0279203203448257,0,C,High,-0.06332271336811908,1,A,Medium,1
0,B,High,0.3076234267846325,1,B,Medium-High,-0.9130351312749684,0,B,Medium-High,1,B,High,-1.0878759580841801,0,B,High,1.204054156948108,1,A,Medium-High,0
1,C,Medium,0.32998724490673226,1,C,Medium-High,0.4360557188239257,0,C,Medium-Low,1,A,Low,-1.0752055848086643,1,C,Medium-Low,1.23294393049678,0,C,Medium-High,1
1,C,Medium-Low,0.24802509443329218,1,A,Medium-High,0.143646764038018,1,A,Medium-Low,0,A,Low,-0.44293248067127394,1,C,High,-0.4043677003735131,0,A,High,0
0,B,Medium-High,-0.9363611031283336,1,B,Low,0.5087073065459076,0,C,Low,1,C,Medium,0.3871399306139241,0,A,Medium-High,-0.040974345752025444,0,B,High,0
1,B,Medium-High,0.679226216562177,1,B,Medium-Low,1.3108296282348944,1,A,Medium-High,0,A,Medium-Low,0.05643378522715412,0,A,Medium,0.8216727930187135,1,A,Medium,1
0,B,Low,0.36365591776891887,1,B,Medium,-0.6062926359852576,1,C,Medium-High,0,C,Low,-2.096907820411143,1,B,Medium-Low,-0.6691867781954747,0,C,High,0
0,C,Low,-0.7541233013033587,0,C,Low,-0.6185561067289093,1,C,Medium-High,1,B,High,-0.5103664233726325,1,A,Medium-Low,-1.3941325116676169,1,C,High,0
0,A,Medium-Low,-0.8806732395880511,1,B,Medium-Low,-0.5514986650257531,0,B,Medium-High,0,B,Medium-Low,1.6836833661307231,1,B,Medium-High,0.6223909993418949,1,A,Medium-High,1
0,A,High,-0.4647218125474013,0,C,Low,0.2870587230310154,1,B,Medium,1,C,Low,2.0701287701268756,1,A,Low,-0.10415813827301665,0,A,High,1
0,A,High,0.128993845936068,1,B,Medium-High,1.4727266871757838,0,C,Low,1,A,High,0.17642381275488822,0,B,Medium-Low,-1.4452240624329273,0,C,High,1
1,C,High,1.8572245872933413,0,B,Medium,0.9210644796274706,0,B,Medium,1,A,Medium-High,0.7758667823387503,0,B,Medium,0.5551607466980754,1,A,Medium,1
1,B,Medium-High,0.3372610227316739,1,A,Low,-0.280958673823105,1,A,Medium,1,A,Medium-Low,0.9309202904249217,1,C,Low,0.21912024602487323,0,B,Medium,1
0,B,Medium-High,-0.4795533140674681,0,C,High,0.5527325737082118,1,B,Medium,0,B,Medium,-0.45530814366283395,1,A,Medium,-2.1325523664770607,1,A,High,0
1,B,Low,-0.4785338036210165,0,C,Medium-Low,0.609992441990618,0,C,Medium-Low,0,B,Medium-High,0.3496662766860964,1,B,Medium,0.019522468001966897,0,A,Low,1
0,A,Medium,0.28946424155302164,0,A,High,-0.02082707730194334,1,A,Medium-High,0,A,High,-0.9599342653555036,1,B,Medium,-0.3562891074135042,1,C,High,0
1,C,Medium,0.7269500530260001,0,B,Medium-High,1.5310360180583775,1,B,Medium-High,1,A,Medium-High,0.5267673922442443,0,C,Medium-Low,2.239363090019955,0,A,Medium-Low,1
1,A,Medium-Low,0.4565386592354916,0,C,Low,-0.2162151748359667,1,A,High,1,A,Low,1.2148587482324817,1,C,High,-0.7615887657409213,0,A,Medium-Low,1
1,A,Medium,-0.8479671125756075,1,B,Medium-Low,-0.053755247423379046,0,C,Medium-High,1,B,Low,-0.3503942162353058,0,C,High,0.7509168094027926,1,C,Medium-High,0
1,A,High,1.4064252119233058,0,B,Medium-Low,0.08267482738560776,1,B,High,1,B,Low,-0.8224776108642332,1,A,Medium,-2.3391878218109228,1,B,Low,0
0,A,Medium-Low,0.4038988145982678,0,C,Medium,-0.09972788488845298,0,A,Medium-Low,1,C,Low,0.3061522622830426,1,C,Medium-High,0.5521079028758702,1,A,Medium,1
0,A,Low,0.1296435018619325,0,A,High,-1.2638808199150704,0,A,Medium-Low,1,C,Low,-1.9292367619762798,0,A,Low,-0.4623095073124102,1,B,High,0
0,B,High,-0.8592231685063244,0,C,Medium-High,-0.09063410853904588,1,B,Medium,1,B,High,0.8212326445901488,1,C,High,0.2790451698608012,1,C,Low,1
1,A,Medium-High,0.013856261524429165,1,C,Medium-Low,-0.6600750805765611,0,B,Medium,1,B,High,-1.270326864337682,1,A,High,-1.461032160835831,1,C,Low,0
1,A,Low,-0.18196011813709378,0,C,Medium-Low,1.4189455453664814,1,A,High,0,B,Medium-High,0.4150444226955879,0,A,Medium,-0.7236121189468852,1,C,High,1
