Obj1_Feature1_binary,Obj1_Feature2_nominal,Obj1_Feature3_ordinal,Obj1_Feature4_numeric,Obj1_Feature5_binary,Obj1_Feature6_nominal,Obj1_Feature7_ordinal,Obj1_Feature8_numeric,Obj1_Feature9_binary,Obj1_Feature10_nominal,Obj1_Feature11_ordinal,Obj1_Feature12_numeric,Obj2_Feature1_binary,Obj2_Feature2_nominal,Obj2_Feature3_ordinal,Obj2_Feature4_numeric,Obj2_Feature5_binary,Obj2_Feature6_nominal,Obj2_Feature7_ordinal,Obj2_Feature8_numeric,Obj2_Feature9_binary,Obj2_Feature10_nominal,Obj2_Feature11_ordinal,Obj2_Feature12_numeric,Collision
0,C,Medium,-0.0786659045952228,1,B,Medium-Low,-2.211085307374395,1,A,Medium-High,-0.3463014616806336,0,C,Medium-High,-0.19986937012825748,0,A,Medium-Low,-0.11452436299049434,1,A,Low,-0.3063960049816577,0
1,C,High,-0.2781215234690107,1,B,Medium-High,-0.32650940836367814,0,B,High,0.9612878206930373,1,A,High,-0.37958186568077995,0,A,Medium,-0.2331169949558158,0,C,Medium-Low,0.9603861569187937,1
1,A,Medium-High,0.38110765833420696,0,C,Medium-High,1.4533655133611412,0,C,Medium-Low,-1.5061550241022157,1,A,Medium-Low,1.3196532750388763,1,B,Low,-0.4314430141783463,1,B,High,-0.13041996771024375,1
0,A,Medium-High,-0.2355479775255912,0,B,Medium-Low,1.0683687221475926,1,A,High,-0.365329916248253,1,C,Medium-High,-0.28787616842845826,0,B,Low,0.6039439532949409,1,C,Medium-High,1.425597360769991,1
1,B,Medium-Low,-1.3195120860965046,0,A,Low,-0.14307731946540198,1,B,Medium,-0.19667994547789538,1,B,Medium-Low,0.5752894985494638,1,C,Medium,0.6849711888011659,1,C,High,0.3082730569055918,0
0,A,Low,-0.5519225237682849,1,A,Medium-Low,-0.48667184037605093,0,B,High,0.5489530247199415,1,B,Medium-High,0.7291651560009562,0,B,Medium-High,-0.5835207294571262,0,B,Medium,0.4860645485460773,1
1,B,High,-0.6773626579038747,0,C,Medium-Low,-0.7908802121580386,0,A,Medium-Low,-1.2940125154336781,0,A,High,0.9196470378166338,1,B,Medium,2.0055606687150975,1,C,Medium-High,0.6737748093595322,1
1,C,Medium-High,0.7778577492424311,1,B,Medium,-1.560503427643124,1,A,Medium-Low,-0.4396681914542677,1,B,High,-0.27301913311504056,1,A,Medium,0.9075305229285281,1,B,Medium-High,-0.40527063381457684,0
0,C,High,0.49332119075276654,1,B,Medium-Low,0.0389305278877554,0,B,Low,-0.8446859614361484,1,B,Medium,-0.33199677332455046,0,C,Medium-Low,-1.1611850190580921,1,A,High,-1.9746844536250892,0
1,A,Medium,-0.296036828064932,0,B,High,1.0933753143640548,0,C,High,0.5399526245837989,0,A,Medium-High,-0.4563404123532886,0,C,Medium-High,-0.9806556147842174,1,A,High,-0.12367333212494698,0
0,B,Low,-0.4278265629956758,1,C,Medium-High,-1.3386614156612895,1,A,Medium,-0.3560899955850157,1,C,Medium-High,-0.6607294268032862,1,A,Medium-Low,-1.550873710986046,0,C,Medium-Low,1.9160873273711576,0
1,C,Low,-0.8154251974884021,1,A,Medium,0.16955072759714088,0,B,High,-0.07744335309738196,1,A,Medium-High,-1.2214677238947704,0,C,Medium-Low,0.06202923663149383,1,C,Medium-Low,-1.5302550390888154,0
1,B,Medium,0.5479654006526938,0,C,High,1.9188809344915698,1,C,Medium,1.825025352230482,1,A,High,-0.1976796411146269,1,C,Medium,0.2854249299604695,1,A,Medium,1.1148534175025209,1
1,C,High,-0.8753516447858484,1,C,Medium,1.1774399092244507,0,C,Medium-Low,0.6281690625253096,1,B,Medium,0.6092355621358477,0,A,Medium-High,0.16779456652055688,1,B,Medium-High,-0.7763052956864832,1
1,A,High,0.7338329585608264,1,A,Medium-High,-0.5631019669426568,0,A,High,0.08172935521290366,0,B,Medium,-0.3992359193905607,0,C,Low,-0.37393934309168814,0,C,High,-0.948521940277809,0
0,B,Medium-Low,-2.3200238922868115,1,C,Low,1.0843524066550732,1,C,High,-0.6894428687103344,1,C,Medium-High,-0.11070538443174999,1,B,High,-0.4197476127161076,0,B,High,-0.19160127828766843,0
1,A,Medium-Low,0.17869754147106995,1,B,High,-0.9374467856267162,0,B,Medium,-0.3773991453957366,1,B,Medium,-0.8618320064563431,1,C,Medium-High,-0.7032124517566775,0,C,Medium-High,-0.17747926210138623,0
0,B,Medium-High,-2.1624235265489222,1,A,Low,0.4209408409237739,1,B,Medium-High,-1.364240552702348,1,A,Medium,-0.5824927947313807,1,B,High,-1.6780732425489469,1,B,Medium,0.7418879243412336,0
0,B,Medium,0.035523351437599396,0,A,Medium,-1.9610515237356754,1,C,Low,0.43554739382738505,1,C,Medium-High,0.6865106592595471,1,B,Medium-Low,-0.4979166151660692,0,B,Medium,0.7289687970252448,0
1,C,Low,-0.5096149324658105,1,A,High,-1.8346132873642715,1,B,Medium-Low,0.6049772904789377,0,A,Medium,0.36869891072440103,1,C,Low,1.5808943456589077,1,B,Medium-Low,0.6839607762644088,1
1,C,Medium-Low,1.441606777557126,1,C,Medium-Low,-0.4559564035921076,0,A,Medium-High,0.28385590900852786,1,C,High,-0.06279285068093253,0,A,Medium,-0.028435982083004793,1,A,Low,-0.4598305524667232,1
1,A,Medium-High,0.33857609663830984,0,B,Medium,1.887778801207589,0,B,High,0.14096213271312402,1,A,Low,-0.9936830927167649,1,B,High,-0.026548009148948188,0,A,Medium,0.46660783698147495,1
1,B,Medium,1.141773189072478,0,A,Medium,1.3893561218678911,1,B,Medium-Low,0.4577041384009602,1,B,Medium-Low,-0.494331462929473,1,C,High,1.15238353106435,1,C,Medium,0.19652190417688992,1
0,B,Medium-High,-0.6430854599369558,0,C,Medium-High,0.03153977774313409,0,C,Medium,0.35182231996882873,1,C,Medium-High,0.515466755116769,1,B,Low,0.9042959302181169,0,B,Medium,2.1519012520469687,1
1,B,Medium-Low,1.116508404502669,1,C,High,-0.9094861717146833,0,C,Medium,0.15924560464617027,1,A,Medium-Low,0.6987558544020893,1,C,Low,0.020944394822956416,1,A,Low,0.5554847083930629,1
0,A,Medium-Low,-1.212033628614042,0,A,High,0.2571982552332377,1,C,High,-1.2848672723408427,0,B,Medium-High,1.6113984224342814,1,A,Low,-1.2911871856388044,0,B,Low,1.7659255558421139,0
0,B,Medium,-0.2863941460818303,0,A,Low,0.7893216387832305,0,B,High,0.8244856664649737,0,C,Medium,-1.2055628279159394,0,A,Medium,0.5808642012163364,0,A,Medium-Low,1.5227520966501207,1
0,C,Low,0.39466774686899186,1,B,High,0.5508442880892291,0,C,Medium-Low,0.7559938039507396,1,B,High,0.8757821851647193,1,A,Medium-Low,-0.17199749710293116,0,A,High,0.2307313214529323,1
0,C,High,-1.3381660672235498,0,C,Medium-High,-0.3727100541626306,0,A,Medium-High,-0.41494876422750837,1,B,Medium-Low,0.37027925718857985,0,C,Medium,0.7860297960665692,0,A,Medium,-0.6864201190028396,0
0,B,Medium-High,-0.09653249299067668,0,C,Medium-High,-0.07090980788723675,1,C,Medium-High,0.6575662473047937,0,C,Medium,0.4911029281314747,1,A,Low,0.7854886943995991,0,B,Medium-High,-2.0627840697585604,0
0,A,High,0.9780001429570309,0,C,Medium-Low,-2.0952473072966087,1,C,Medium-High,0.285294545220023,1,B,High,-0.6651843512062156,1,C,Medium-Low,-0.9044032236950337,1,A,Medium,0.618159422078738,0
0,C,Medium-High,-1.0845228564142755,1,C,Medium-High,-0.5385866697580407,1,C,Low,0.38191415884944074,1,A,Medium-High,-1.6457170538098365,0,B,Medium,-1.4130043210477368,1,B,Medium-Low,0.7683641271922549,0
1,B,High,0.5258156915937957,0,C,Medium-High,-0.2862458224302611,1,A,Low,0.16906704496793593,0,A,High,1.7701964866870814,1,C,Medium-Low,0.7961719142420406,1,B,High,-0.8690925764738433,1
1,C,Medium-Low,-1.4627387427182736,0,A,Low,0.9445217988338998,1,A,Low,0.4880808763727842,0,A,High,-0.5952409230807785,0,C,Medium-Low,0.09230988190083624,0,B,Medium,0.7091317089097587,1
0,C,High,-0.36061546090620955,1,B,Medium-High,0.8345775345844134,0,C,Medium-High,-0.22674834481207096,1,C,Low,-1.8993654839254834,1,B,Medium-High,-0.5216522549326033,1,B,Low,-0.6599262599802148,0
1,C,Medium-High,0.8013490341914571,0,B,Medium,-0.36523271941774826,1,A,Low,0.4891172003537156,0,C,Medium-Low,-1.082819456004134,1,A,Medium,-0.05544352043215944,0,B,Medium,-0.2568193954782491,0
1,A,High,-0.4234089902170918,0,B,Medium,-1.3131600539454273,1,C,Medium-High,0.6090066237719016,1,A,Medium,0.8820787457025664,0,A,Medium,-0.6091568523015678,1,C,Medium-Low,-1.2538543612279862,0
1,C,Low,-0.07253047284845944,1,B,Medium-High,-0.6988534410448051,0,B,Medium,1.666614296401883,1,B,Medium,-0.2352727250127909,0,B,Medium,0.15926129706393746,0,C,Medium,1.0489425969740704,1
1,B,Low,-0.49293565514615617,0,B,High,-0.14270698088399048,1,A,Medium,0.8464613606091554,1,B,Medium-Low,1.650701944670697,1,A,High,2.0292739588118414,0,B,High,-1.1742993432926838,1
1,A,Medium-Low,0.842702328429143,0,C,Medium-High,-1.111792774386174,0,C,High,1.7350896291684552,1,C,Medium-High,1.0185710829583001,1,C,High,-0.7780420040865853,0,B,Medium,0.06556901134898266,1
0,C,High,0.4810564389738058,0,C,Low,-0.9908026354750842,1,A,Medium,1.0537866944186487,0,C,Low,1.9973947085850863,1,A,Medium,-1.2124704359613199,1,B,Medium-Low,0.7277897957491697,1
1,B,Medium-Low,1.0120604163226556,0,A,Low,0.2447869092894356,1,B,Medium-High,-0.9494457261828103,1,A,Medium,-1.382801685321146,0,B,Medium-High,0.583799231997628,0,A,Medium-High,-0.8524998326818892,0
1,C,Medium-High,-0.5842092081447252,1,C,Medium-Low,2.1995109370519383,0,B,Medium,0.11838072136095878,0,A,Medium-Low,1.4925746532515476,1,A,High,0.6541076883731056,0,C,High,-0.2188801300282298,1
1,A,Medium,-1.3671233741110462,0,B,Medium-Low,0.5890537340439543,1,B,Medium-High,1.6840022263065366,1,B,High,-1.4259051570947234,1,B,Medium-Low,-0.4134754712305927,1,A,Low,0.2527735284060261,0
1,C,High,-1.4813447476482977,0,B,Low,-0.23536537942456792,1,B,Medium,1.9717162072510126,1,A,Medium,0.2933542936035815,1,A,Low,-1.6198347521920013,0,B,Medium-Low,0.41465635741950185,0
0,B,Medium,-0.368612064710793,1,C,Medium,0.10082700466557748,1,C,Medium-Low,-2.043669901187599,0,B,Medium-Low,0.7630035027043702,1,A,Medium,1.1068418493148744,1,A,Medium,0.13347641317839498,0
0,A,Medium-High,0.6851618713808405,0,C,Medium-Low,0.3411112906287347,0,B,Low,-0.16369553798139114,0,B,Medium,0.7478626660783627,0,B,Low,1.6799969677045303,1,C,Medium-High,0.22152238785035666,1
1,A,Low,-1.2236571894828285,0,C,High,0.7014097061062115,1,B,High,0.3445362520091114,1,A,Medium-Low,-1.3457303139366332,1,A,Medium,-1.0218188313695302,0,A,Medium-High,1.5761416723365564,0
1,C,Low,1.7857576423516248,0,B,Medium-Low,-1.419394451210071,1,B,High,-0.2568733013676214,0,A,Medium-High,0.14418132299204664,1,B,High,-1.410807077777293,0,B,High,-2.3160063970653106,0
1,A,High,-1.8516751469335484,0,A,Medium,-0.35661274205549953,1,B,Medium-High,-1.2355162244887716,1,A,Medium,0.9969339755778837,0,A,Medium-High,-0.43011785149059534,0,C,Medium-Low,0.9442193785972209,0
1,A,Medium-Low,0.6069273967212858,1,A,Medium,-0.9992267089314434,0,B,Medium-High,1.6401518987070804,0,C,High,-1.476140517986178,0,A,High,0.6882798343460999,1,C,Medium,-0.4752446790195855,1
1,C,High,-0.05044756888453481,1,B,High,0.5597472650606444,0,A,Medium,0.13944802254608138,1,A,Medium-Low,1.397436354811485,0,A,Low,-0.03918835599765897,0,A,Medium,-0.8207867237446262,1
1,A,Medium,-0.48512388554099894,1,C,High,-0.11761143339342033,1,B,Medium-Low,0.06730132841358501,0,B,Medium-High,-0.0907455201838932,1,C,Medium,-0.030144648852609847,0,C,High,1.501211751308782,1
0,A,Medium,0.9343658115472068,0,B,High,-0.9126571596741798,1,A,High,0.27577326042113015,0,C,Low,0.5940691127298177,0,C,Medium-Low,-0.5475784632433283,1,C,Medium-High,-0.3914299151438492,0
0,A,Medium-High,1.211049467371031,1,C,Medium,-0.4476885217390649,0,B,Medium-Low,1.5199750504537608,0,C,Medium-High,-0.4102466482519681,0,A,Medium,2.0815707656873768,0,A,Medium-Low,-1.2577587839880597,1
0,B,Low,-1.4322712617360098,0,C,High,0.7899418499197346,1,B,Medium,-1.1513232226069317,1,C,Medium,1.3523536548403077,1,A,Medium-High,-0.7811805072988807,1,A,High,1.8862509279734974,1
1,C,Medium-High,-0.11741632759707533,1,B,High,0.1939339154864999,0,B,Medium-Low,-0.41735893983791994,1,B,Medium,-1.3054940729611566,0,C,Medium-High,-0.6427787270056701,0,A,Medium-Low,0.16374442716149643,0
0,A,Medium-Low,1.6615058877601105,0,A,Low,-0.22150654304442402,0,C,Low,0.888928624496442,1,B,Low,-0.4663291503017198,1,A,Medium-High,0.8266521626273002,1,C,Medium-High,-0.3656669586460048,1
0,A,Low,-2.267671444472291,0,C,Medium,-0.2368006769329499,0,B,Medium-High,1.6820513563842256,0,A,Medium-High,-1.0902904378910485,0,B,Medium-Low,1.2161963074091435,1,C,Low,-1.499552172767884,0
1,A,Medium,-1.2166888092704802,1,C,Medium-High,1.4279139212373841,1,C,Low,-1.0772389123091686,1,B,Medium,0.05638110481374209,1,C,Medium-High,-2.2748321539372944,0,B,Low,-0.530010668956834,0
0,B,Low,-0.6945505713892884,1,A,Medium-Low,-1.562305568618501,1,A,Medium-Low,1.2203504317125038,1,B,High,-0.6990427384723493,0,C,High,0.9533649369695162,1,B,Medium-High,-1.3090707817537808,0
1,C,Medium,-0.027217572926967845,1,B,Medium-High,1.7829683883428635,0,A,High,-1.118147703038047,1,A,Medium-High,-0.24081279100113928,1,A,Low,-0.06430324739879505,0,B,Medium-Low,-1.6030653098164662,0
1,B,High,-2.1362441714599227,0,C,Medium-High,-1.648759232093117,1,C,Medium-High,0.024944612998448565,0,B,High,-0.7470021372777219,0,C,Medium-High,-0.13830003047675687,0,B,Low,0.4041567107108746,0
0,C,Medium,-0.38678792006046636,0,B,High,1.135900100293128,0,A,Medium,-0.77536751519371,1,C,Low,1.9558929755906436,1,A,High,-1.032159621372915,1,C,Medium,-1.180372592116452,0
1,A,Low,-0.17369242068808416,1,A,Low,-0.011894581937348611,1,A,Medium-Low,-0.655048639914527,0,B,Medium,0.572055205686791,0,A,Medium-Low,-0.03639403826709353,0,C,Low,0.38739736545705933,1
1,A,High,1.742479187867615,1,B,Medium-Low,-1.0493241617371396,0,A,Medium-Low,0.2773155852239819,1,C,Low,-0.01202650766136945,0,B,High,2.149990249674573,0,C,Medium-High,0.01040114764366369,1
1,C,Medium-High,0.4148722125515808,1,A,Low,1.2030646204166642,1,A,Low,-0.9605072380026481,0,A,Medium-Low,-1.8347365031632124,0,A,Medium-Low,-0.40642201746783835,1,B,Low,0.7976484629518669,0
1,C,Medium-Low,-0.5007763369260212,0,C,Medium-High,-0.867818779781257,1,B,Medium-Low,-0.20901832241979798,0,A,Low,0.014758648549306964,0,A,High,-1.1826881129266902,1,A,High,0.0655967962836615,0
0,A,Medium,-0.056830262321085144,0,C,Low,-0.08607602133764643,0,B,Medium-High,0.32334283427648414,1,B,Medium-Low,0.06319535093029506,1,A,Medium,1.3162705206518406,0,B,Medium-Low,1.1142191654613622,1
1,B,Medium,-0.10294982648781531,0,B,Medium-High,2.2713607706279806,0,A,High,-1.0866217398151037,1,A,Medium-High,-0.27449092122727625,1,A,Medium,-2.0610934014246216,0,B,High,1.0706880914109627,0
1,B,Medium-Low,-1.4671471946814045,0,C,Medium-Low,0.45304319669134724,0,C,Medium-Low,0.40071971301209736,0,A,Medium-Low,-2.058725489201473,0,C,Low,-0.9470646437880843,0,A,Medium,1.1011590441180226,0
1,B,High,-0.8049226922798743,0,C,Medium,-0.1072350886084036,1,B,Medium-Low,-0.271891734057222,0,B,Low,-0.3886944042910805,1,C,Medium-Low,0.03225756357717811,1,C,Medium-High,-3.1469409911923405,0
1,A,Low,-1.452659195738102,0,B,Medium-High,-0.6234362379774523,1,C,Low,0.5817021826235793,1,B,Medium-High,-0.8320139180378523,0,C,High,-0.3158926118072297,1,C,Medium-Low,-0.04877083473379242,0
0,B,Medium,-0.17037138021530407,0,C,Low,-1.8850535881721613,0,B,High,0.4876022554732982,1,A,High,-0.9972131219394957,1,B,Medium,-0.3875552008363096,0,A,Low,-0.04209980053871545,0
1,C,Medium-Low,-1.1647869323477622,1,B,High,-0.5748602930617774,1,C,Medium-High,-0.05353061387522687,1,C,Medium-High,-1.0123844286196393,1,C,Medium,-0.5373688766319307,0,B,Medium,0.39734023269069657,0
0,C,High,-0.3582709855382803,0,B,Medium-High,-1.6928293472728193,1,C,Medium,0.536819773348181,0,A,Low,2.0641880886494848,0,B,Medium,0.6191991250098591,0,A,High,-0.11536629964956742,1
1,C,Medium-High,0.7386849689347081,0,A,Medium-High,-2.19025199630149,1,A,Low,0.09029062075161658,0,C,High,-0.5279968954182072,1,B,High,1.0148902036408955,0,A,Medium-High,-1.0571569767104012,0
1,B,Medium-Low,-1.6312281976566436,0,A,Low,2.5784522519711683,1,A,High,1.6922630500052105,1,A,Medium-High,0.7504374632386894,0,A,Medium-High,-0.5605934067895616,0,B,Medium-High,-0.10917105686735198,1
0,B,Medium-High,-1.51616557869427,1,A,Medium-High,-0.062369707740871694,0,C,High,-0.5120502818521637,0,A,Low,-2.234323314126187,1,A,High,-0.9209710868454049,1,C,Medium-Low,0.2227057849894026,0
1,C,Medium,-0.48645699576310925,0,C,Medium,1.7239084164401817,1,C,Medium-Low,0.015326603069672312,1,C,High,0.05084674708799691,1,A,Low,-2.956493660302705,0,B,Low,-1.0594837023279324,0
0,C,Medium,1.487036320093558,1,A,Medium,-0.04957779557930332,0,B,Medium-High,0.011302801270041622,1,A,Medium-High,-2.3722371558829076,1,C,Medium,-1.2272567026869186,0,B,Low,-0.15901091247567598,0
0,C,Low,1.4412801611484911,1,C,Low,0.8069484427733894,0,B,Medium-High,-0.24340598027359556,1,C,Medium-High,-1.6324955596453175,1,B,Low,-0.8446650471543181,1,B,Medium-High,0.2555488038641203,0
1,C,Medium,-0.8930819906020124,0,B,Medium-Low,0.7605969654871692,0,B,Medium,1.428756755108079,1,C,Low,-1.4977658962338083,1,C,High,-1.6351384049638973,0,B,Medium-Low,1.727079196701267,0
0,B,Medium-High,-1.4860679710556952,1,A,High,-0.1650173777096146,1,A,Low,0.5504300765246133,0,B,High,-1.216077619904347,1,B,Low,0.7334767175889932,0,B,Medium-Low,1.3851035077219556,0
0,B,Medium-Low,-0.9683875798675697,0,C,Medium-Low,1.080127206084397,1,C,High,-0.9243215756155116,1,A,Medium-High,1.2016520973500473,1,B,Medium-High,-0.797676427192554,0,B,Medium-High,0.8553676550372529,1
0,B,Medium,-0.3677117719534833,1,A,High,-0.650678910560988,1,C,Medium-High,0.4560848969189712,1,A,Medium,-0.4486900529793367,1,B,Medium-Low,-0.6047696822882332,1,B,Medium-Low,-0.3555316008377159,0
0,A,Medium-High,-0.9973601803398217,0,C,Low,-2.102016091995291,0,B,Low,-0.8418828469416572,0,C,Low,2.594772019457609,1,B,High,0.7347358264969862,0,B,Medium-High,0.7789235520822992,1
0,B,Medium,-1.015372695114448,0,B,Medium-Low,-0.9441176446389241,0,B,Medium,0.288488736502785,0,C,Medium,-0.04773796278648,0,C,High,1.08028302683034,0,B,Medium,-0.6266395739589289,0
0,A,Low,-0.328565674309158,0,C,Medium-Low,0.20897451402979894,0,B,Medium-High,0.18434683755460918,0,C,Low,0.5599003647077215,0,C,Medium-Low,0.29727526304741786,0,B,Low,-0.9234167517902495,1
0,A,Medium-Low,1.0584225829336043,0,A,Medium-High,-0.8860249808821435,0,C,Medium-Low,-0.18848493649688078,0,B,Medium-High,0.1504938912082235,0,B,Medium-Low,0.3953312394258914,0,C,Medium-Low,0.11709414427703271,1
1,A,Medium-High,-0.6843997048301595,0,B,High,1.9245894239580328,1,C,Medium-High,-0.13930325845865868,0,A,Medium-High,-0.23587774026640634,0,B,Medium-Low,-0.09721138248593254,0,A,Medium-Low,0.35055933612547047,1
0,A,High,1.3795137097249457,0,A,Medium-High,-0.5073956189145165,0,B,Low,-0.5629535742378976,0,A,Low,-0.19208651331312593,0,C,Medium-High,-0.3604751043106455,1,B,Medium-Low,0.8039480233960474,1
0,C,Medium,-0.881174096822025,0,A,Medium-High,-0.753002306333343,1,C,Medium-Low,0.9731621131140216,1,C,Medium-High,0.7184317404561299,1,B,Medium-Low,0.5415251963978756,1,C,High,0.22801894299716813,1
1,C,Medium-High,1.7957211832234148,0,B,Medium-Low,-0.18979305078644865,0,B,Medium,0.19279756582046534,1,A,Low,1.0137255342351101,1,B,Medium-High,1.4502233418009454,0,A,Medium,-0.4446774531535984,1
1,C,Medium-Low,0.7069415662967794,0,C,High,-0.2236848620959246,1,C,Medium-Low,0.25018839433705015,0,C,Medium-High,-0.5321510790219073,0,A,Medium-Low,0.01691076381978985,1,B,Medium-Low,-0.4657260061914612,0
0,A,High,0.021039533092282046,0,C,High,-0.30497301942227106,1,C,Medium-High,-0.8316955205009158,0,A,Low,0.2591150162878695,1,A,Medium-High,1.73600793955053,0,A,High,-0.8233451887922746,1
1,B,Medium,0.6480666358078718,1,C,Medium-High,-0.19903698851322174,0,C,Low,0.4650749247434902,1,C,High,-1.2651600192393475,1,C,Low,-0.3611507724199618,1,A,Medium-High,-1.1457175153976278,0
1,C,Medium-High,-0.19312268452618,1,A,High,-1.009429681561472,1,C,Medium,-0.4339328422054114,1,A,Low,-0.9439096512823523,0,B,Medium-High,0.18541169407941008,1,B,Medium,0.1688914419764204,0
0,C,Medium-High,-0.3887966281310249,0,C,Low,-0.4662476879082352,1,A,High,1.4721233415085513,0,A,Medium,-0.20351108022277245,0,B,High,0.7199263840587307,1,C,Low,0.8588836479962079,1
1,C,Low,-0.34309903661120966,0,B,Low,0.8100620399467455,1,B,Low,-0.3892349731540335,1,A,Low,0.1423826152295864,1,B,Low,0.3942026035912047,1,B,Medium-Low,0.5761699965133217,1
1,B,Low,-1.8290338893659595,1,B,High,-1.8400060276028969,1,C,High,2.0949687983314083,1,B,Medium-High,0.869698962411558,1,A,Low,-0.966424405118975,0,A,High,0.7135052480397549,0
1,B,Low,-0.15318939640128929,1,B,Medium-High,0.3106267214556746,0,A,High,-0.10281791074591844,0,C,High,1.2579835518384026,0,B,Medium,-0.4044764672977025,1,C,High,-0.6554627369736503,1
1,B,High,2.970829110819071,1,C,Medium-Low,-0.42352629314133217,1,B,Medium-High,1.5298837502520175,0,A,Medium-High,1.7953835426228817,1,C,Medium,2.8398407039420137,0,B,Medium-Low,-0.005357168735340887,1
1,C,High,1.152442877891974,1,A,High,-0.8075932680669856,1,B,Medium-Low,0.00246464456814952,0,C,Medium-High,-1.6045627971700926,0,A,Medium,-1.1082295434115086,0,C,High,-0.6887154021294092,0
1,C,Low,1.6789981445498492,0,A,Low,-0.7715513439280512,0,B,Medium-Low,-2.2350785037816716,0,C,Medium-Low,1.4941375950253308,0,C,Medium-Low,0.022878307293577958,0,B,High,-0.29462861726231265,0
0,B,Medium,1.0477176915069937,1,A,Medium,-0.06593608076348646,1,C,Medium-High,0.2407799636940954,1,A,Medium,-1.6259835827131348,1,C,Medium,1.1927790387897041,1,C,Low,-1.9587654359598317,0
1,A,Medium,-1.0700796403702673,1,B,Medium,-0.43566802207631955,0,A,Medium-Low,1.8484927871140449,1,A,Medium,-1.9298519857838858,0,B,Medium,-1.375143983916015,1,B,Low,-0.49760582135441844,0
0,B,Medium-Low,0.8535547696005766,0,C,Medium-High,0.8737988458344088,1,C,Medium-Low,-0.8286068332874565,1,A,Medium,-1.643513503244203,1,A,Medium-High,0.2737516065423707,1,C,Medium,0.6578890359715248,1
1,B,High,-0.9488793494591782,1,B,Medium-High,-0.8451523372454064,0,A,Medium,0.13906654003110228,0,A,Medium-High,0.7873535987848298,0,A,Medium-Low,-2.1673697631647837,1,C,Low,-1.2557380274508405,0
0,A,Low,-1.8465738955824254,0,B,Medium-High,0.6165848614610646,0,B,Medium,-1.4001390318804527,0,B,Medium,-1.339845014313562,0,B,Medium,0.6847314679400393,0,A,Medium,1.8087169502849214,0
0,C,Medium-High,-1.0529855535073687,0,C,High,-0.5528019732892491,1,B,Medium-High,1.394226099931788,0,C,High,0.23154084871260514,1,B,Medium,-0.19943887227272214,1,C,Medium-Low,0.12547383296784845,0
0,B,Low,-0.7922514745657725,1,A,Medium,-0.3766794615753667,1,B,High,1.3371729054775607,0,C,Medium-High,-0.7745880486929122,0,A,Medium-High,1.1903921970881626,0,B,Medium,-1.3758921857723903,0
1,B,Medium,-1.671941623210631,0,B,High,1.5310017373554183,0,A,Medium,0.5805865539937931,1,B,Medium,1.2895478847902597,0,B,Medium-High,-1.2804690513058554,0,A,High,-0.8434705506122177,0
1,A,Medium-Low,0.7995550606086168,0,B,Low,-0.16153860775144618,1,C,Low,-0.9028193260437423,1,C,High,-0.9850067706307076,0,A,Medium-High,-1.4093452999528542,1,A,High,0.7046850291587834,0
1,A,Medium-Low,0.376571722721682,0,C,Medium-Low,-0.30970491380837717,0,A,Low,-0.9661635144507176,0,A,Medium,-0.15048602981391465,0,C,Medium-High,1.2325690863962526,1,B,Low,-0.5868988700990845,0
0,C,Medium,1.956714497150015,1,B,High,-0.19010064992790207,0,C,Low,0.3279359580712992,1,C,High,0.865080842985138,0,B,High,-0.37048591945334874,1,B,Low,3.4014278123650654,1
1,B,Medium-Low,1.0375299574611765,1,B,Low,0.004312881581568299,0,C,Medium,0.21122685646184988,1,B,Medium-Low,-0.765674299805965,1,C,Medium-Low,-0.020456621371119227,0,A,High,1.0146081104469094,1
1,C,Medium-Low,-1.3714111140121683,1,B,High,-0.10003047743519655,1,B,Medium,-0.9280949145368733,1,C,Medium-Low,2.132905004712825,0,C,Medium,-0.6602892266601147,0,C,Medium,0.8670730637273715,0
0,C,Medium-Low,-0.6219641745961295,1,A,Low,0.4674761127590932,1,A,Low,0.7921231272963063,1,C,High,0.13950896783266145,1,C,Low,-0.9665868748879703,0,B,Low,-0.44017934361451017,0
0,C,Low,0.13303811350177647,0,B,Low,0.6769527523543054,0,B,Medium,0.7931708515432107,0,B,Medium-Low,0.35280700236229895,1,A,Medium-High,-2.1413674290750984,0,B,Medium-Low,-0.4342703093961597,0
0,A,Medium-Low,0.13136194407120966,0,A,Medium,-0.43746543347588007,1,B,Low,-0.277255320307611,0,A,Medium-Low,-0.3261303826910596,1,C,Medium,-0.47554949421454057,0,A,High,-1.890692415455926,0
0,A,High,-0.29163496796979294,0,B,Medium-High,1.8561640206117087,0,A,Medium-Low,1.5103950870528189,1,C,High,-0.5356236829264788,1,A,High,-0.30919462825695715,0,C,Medium,0.9290476993092683,1
0,B,Low,0.4484026313941495,1,B,High,-0.6462675106205888,0,A,Low,-1.7244183972960503,0,C,Low,-0.3970522607343616,1,B,Medium,-0.3743186196407638,1,A,Medium-High,0.03723374726362116,0
0,B,Medium,-0.6343000531035669,1,A,High,-0.5124506545572416,0,A,High,-1.1532263809257035,0,A,Medium,-1.0021918897559337,1,B,Medium,0.4561218445796378,1,C,Medium,-0.2836366835836986,0
0,C,Medium-High,-0.4536666748181671,1,C,Medium-High,0.006819165960955985,0,C,Medium,-0.3556312899758042,1,A,Medium-High,-1.8717075041761697,1,C,High,0.1607452898269268,0,C,Medium,1.0775079721186451,0
